Date,Open,High,Low,Close,Volume,return,log_return,sma_10,close_to_sma_10,sma_20,close_to_sma_20,sma_50,close_to_sma_50,ema_12,ema_26,rsi_14,momentum_10,volatility_20,roll_mean_5,roll_std_5,roll_skew_5,roll_kurt_5,roll_mean_20,roll_std_20,roll_skew_20,roll_kurt_20,fear,greed,herd,regime,target,fwd_return
2015-03-16,35.44296221387934,35.58825371378288,35.28057376070648,35.51988220214844,35273500,0.00435034352310959,0.004340908133617649,36.12070541381836,-0.016633761848960704,36.798457336425784,-0.034745346050463866,37.363433380126956,-0.04934105383792364,36.130340739252176,36.61829708442786,36.11345885344286,-0.0528714512269165,0.009396973470371913,-0.006013538548330866,0.01419228624048591,-0.3771304804871388,-2.7538866026889104,-0.0023050627759360065,0.009396973470371913,-0.8478844563124935,0.17740208629996726,-0.8151803880497905,-0.7080336049541016,0.0,,1.0,0.003368156880804385
2015-03-17,35.35747782109754,35.750626061971815,35.169453803587686,35.63951873779297,31673400,0.003368156880804385,0.00336249734499372,35.985667037963864,-0.009619060272127777,36.71811790466309,-0.02937512128673514,37.28258903503418,-0.04407071342865243,36.0548296621046,36.54579498467713,37.76400927191365,-0.03650682125151894,0.009464286397813392,-0.0015126048237841694,0.012451864485378217,-1.7981840809085525,3.487498342608989,-0.002159601999328209,0.009464286397813392,-0.8700180424127931,0.14571777902632826,-0.7936193096786165,-0.6916696745673393,0.0,,1.0,0.01918495387728969
2015-03-18,35.40877000300337,36.60530226630405,35.323304810033946,36.32326126098633,44194800,0.01918495387728969,0.019003243047523988,35.93780517578125,0.010725643464304824,36.67410259246826,-0.009566459890799961,37.22271743774414,-0.024164172813609608,36.09612683116333,36.52931100514448,46.30259872449514,-0.013005276451915737,0.010602325724306826,0.0025623056642840813,0.01553589265507438,-1.2896417128294566,2.643785083342609,-0.0011429796673069815,0.010602325724306826,-0.46240119699823495,0.13044744846224146,-0.774110905739348,-0.6763997192567841,0.0,,0.0,-0.0049410177038781145
2015-03-19,36.11814521437566,36.40018625858862,36.08396108864656,36.1437873840332,33879100,-0.0049410177038781145,-0.004953264890886988,35.86772346496582,0.007696722635241349,36.6223949432373,-0.013068712735633925,37.170797729492186,-0.027629494339426852,36.103459223912544,36.500753699876974,44.573903121044886,-0.0190208883448022,0.010635322719932592,0.0061476565208665734,0.008814663220502447,0.5130975195513708,1.1367154092675755,-0.0013555887799113209,0.010635322719932592,-0.39413303036923375,0.0440687397853338,-0.7480860785238647,-0.6621064400192653,0.0,,1.0,0.01395163230087304
2015-03-20,36.37455955622998,36.73351744901324,36.3147332407661,36.64805221557617,71904500,0.01395163230087304,0.013855204130795773,35.91216697692871,0.020491251311017367,36.58051719665527,0.0018462018608931263,37.11911949157715,-0.012690691009194621,36.18724276109156,36.511664701039884,50.19973715000523,0.012275986635563285,0.010976130924624655,0.007182813775639718,0.009479320333595997,0.08744735353021181,-1.0751023334084686,-0.0010717831507260466,0.010976130924624655,-0.32564937748412137,-0.1141450386287528,-0.7311620102079609,0.7223461100306439,0.0,,0.0,-0.0004668438348564008
2015-03-23,36.64803698998354,36.861703245097246,36.562568531765066,36.63094329833984,26246100,-0.0004668438348564008,-0.00046695284036646356,35.91302261352539,0.019990539157349163,36.525391006469725,0.0028898333176341495,37.04401634216308,-0.011150870899306109,36.25550438220668,36.52050015269173,50.01424954063405,0.0002336375830060966,0.0108284500570523,0.00621937630404652,0.010065825487332246,0.37983401965510094,-1.983396354257864,-0.001425732172258992,0.0108284500570523,-0.25104374352946485,0.0088969892226438,-0.71527673304879,-0.6645319362329725,0.0,,1.0,0.0009334989276843508
2015-03-24,36.562576073611005,36.89589497869671,36.53693716100103,36.665138244628906,25513300,0.0009334989276843508,0.0009330634885271749,35.98738021850586,0.018833213810171223,36.474538803100586,0.0052255476774423215,36.97638610839844,-0.008417476571590532,36.318524976425486,36.53121408542782,50.40865546314517,0.020699991992882305,0.010841319617738028,0.0057324447134225135,0.010294524109137292,0.5442452683959282,-2.1791962391904924,-0.0013111005895281025,0.010841319617738028,-0.2847947886639893,0.006199974336031359,-0.7010503704929795,0.1805679853470016,0.0,,0.0,-0.03356660832710989
2015-03-25,36.68222416099029,36.690772637666605,35.41732021684806,35.43441390991211,43469900,-0.03356660832710989,-0.034142899756865575,35.9429386138916,-0.014148111523161644,36.366423797607425,-0.025628307388218752,36.89415512084961,-0.039565649522424584,36.18250788926958,36.44996962798221,38.602756258817806,-0.01238658135415538,0.013025626873380778,-0.004817867727457403,0.017541443858845807,-1.3027188219631856,2.6760114106066126,-0.0028760242351070996,0.013025626873380778,-0.6496927586843401,0.37371638542404634,-0.37156545760093446,-0.6755627199701263,0.0,,0.0,-0.006029872797900349
2015-03-26,35.229297378350374,35.56261625434301,34.972895233474155,35.22074890136719,37495600,-0.006029872797900349,-0.006048125893767242,35.95917739868164,-0.02053518880945049,36.24463405609131,-0.02824928934693005,36.81172431945801,-0.04321925819839578,36.03454496805383,36.35891624082555,36.983343957612824,0.004631929246570854,0.012999508660961188,-0.00503563874626185,0.01755011167986609,-1.2388800559571393,2.4658729673966655,-0.003257085615792704,0.012999508660961188,-0.5590840315362225,0.3164438839031671,-0.35699119617015057,-0.3902972578543337,0.0,,0.0,-0.005823733974171463
2015-03-27,35.1438304471513,35.40877782031078,34.895980028706006,35.01563262939453,34401400,-0.005823733974171463,-0.005840758040806193,35.924137878417966,-0.025289549107571863,36.121562767028806,-0.030616896194860965,36.73198020935059,-0.04672624699713679,35.87778922364471,36.259413751089916,35.44604512073748,-0.009907677625004996,0.013008117108289028,-0.00899071200127075,0.014088268966693017,-1.9652577195519871,4.055823157417494,-0.0033099534152366606,0.013008117108289028,-0.544785213186724,0.2952676820500641,-0.34909007094140815,-0.6608752824110553,0.0,,0.0,-0.00024435845718850935
2015-03-30,35.12672883715335,35.502783509191715,34.96434366713832,35.007076263427734,35049700,-0.00024435845718850935,-0.00024438831758066826,35.8728572845459,-0.02413471038146564,35.99678134918213,-0.02749426611656991,36.66021186828613,-0.04509345474591997,35.74383338361133,36.166648011263085,35.37997827017243,-0.014437152009746379,0.012994759375070726,-0.008946214925737172,0.014122232133789572,-1.959504011092621,4.032068878307749,-0.0033563872168288654,0.012994759375070726,-0.5354864875307552,0.30107748779379623,-0.34425913846547984,-0.6494320388682839,0.0,,0.0,-0.0073240458782627416
2015-03-31,34.85324172991563,35.06690800488625,34.64812393170546,34.75068283081055,34887200,-0.0073240458782627416,-0.00735099838383757,35.783973693847656,-0.028875799872800645,35.88482036590576,-0.03160493834247413,36.57041648864746,-0.04975971926384304,35.59104099087275,36.061761701599934,33.37269211721481,-0.024939615866357956,0.012805612113708306,-0.010597723886926591,0.013125690830497316,-1.9841984103402914,4.250376579672047,-0.0030389026550678377,0.012805612113708306,-0.6133815212538996,0.5733540278516964,-0.37451652945760067,-0.6385670968767935,0.0,,1.0,0.0014759020703574155
2015-04-01,34.69940925397671,34.83615556911427,34.4515587992388,34.801971435546875,36865300,0.0014759020703574155,0.0014748139973583818,35.631844711303714,-0.02329021364121442,35.78482494354248,-0.027465650860280855,36.47910125732422,-0.04597508611703005,35.46964567466877,35.96844390411452,34.17719349744057,-0.04188197239528768,0.01283446044116721,-0.0035892218074331295,0.003928814180188212,0.6154732278860865,-2.5522975507297936,-0.0027109535786596526,0.01283446044116721,-0.6916664175040469,0.6195133898232112,-0.3764501274984262,-0.6282331401676169,0.0,,0.0,-0.010559974605201194
2015-04-02,34.75068872872224,34.819063513256,34.28916871398692,34.43446350097656,37487500,-0.010559974605201194,-0.010616126797359904,35.46091232299805,-0.028945922560367543,35.66431789398193,-0.03448416977050606,36.388412704467775,-0.05369701666737736,35.31038687871612,35.854815726104306,31.26412114433333,-0.04729232896638136,0.012915699831724518,-0.004495242168893299,0.005006809769783861,0.1383146433042577,-1.9972435194833609,-0.003296999084670088,0.012915699831724518,-0.5420389359922867,0.3866439275278034,-0.3414830139724767,-0.6183881142503899,0.0,,1.0,0.03127291789726305
2015-04-06,34.47718579636725,35.7079022071696,34.34043952850032,35.511329650878906,39223700,0.03127291789726305,0.03079388183534526,35.34724006652832,0.004642217724545095,35.629703521728516,-0.0033223366783677877,36.29872467041016,-0.021692084961131397,35.341301151356554,35.829372313124644,45.83308497471346,-0.031017270931908758,0.014595096875893653,0.0029240882053936045,0.016602986510795444,1.7497703194928032,3.3514175331190543,-0.0008635007309806486,0.014595096875893653,-0.10700358419433104,0.9372575107826241,-0.4212453776462321,-0.6089944960903109,0.0,,0.0,-0.00048114303859392304
2015-04-07,35.56261840066346,35.819017300725484,35.30621950060144,35.49424362182617,28809400,-0.00048114303859392304,-0.0004812588250473482,35.23357009887695,0.007398441946634415,35.57329635620117,-0.0022222493407253463,36.207846069335936,-0.01970850312783745,35.36483076219803,35.804547965621055,45.66769151489663,-0.03103113308483052,0.01430069798597175,0.0028767312891125217,0.016614616881637876,1.7596524716220128,3.3801620188492145,-0.0014659114702272491,0.01430069798597175,-0.011651795329387761,1.2591315521711286,-0.4157412085022608,-0.6000186840911513,0.0,,0.0,-0.002649011462391271
2015-04-08,35.43440634245,35.63097888027313,35.075448645630686,35.40021896362305,24753400,-0.002649011462391271,-0.002652526301860636,35.10707817077637,0.008349905720456574,35.54722919464111,-0.0041356312249570815,36.11797256469727,-0.019872477608994465,35.3702751008788,35.77459766917676,44.711502365165316,-0.0344992366472574,0.013690655713006272,0.003811738172286816,0.016017870998308894,1.7619692927952362,3.648776851403274,-0.0006415364562503579,0.013690655713006272,-0.08854430333327377,1.9692351720614674,-0.5197350118661347,-0.5914304856302512,0.0,,1.0,0.001449037198995029
2015-04-09,35.25494257583849,35.571167814546826,35.25494257583849,35.451515197753906,25723900,0.001449037198995029,0.0014479883576776764,35.108788299560544,0.009761854931280789,35.52586345672607,-0.0020927924542278875,36.10295532226562,-0.018043955645646426,35.382773577321124,35.75066563425654,45.38337662358338,0.00048261805275728875,0.01369780817924073,0.003806365198014339,0.016018854878889714,1.7632766406812295,3.653035478583078,-0.0005096046681480282,0.01369780817924073,-0.12030040351028351,1.9627392756620106,-0.5132464433135141,-0.562551207892229,0.0,,1.0,0.005785825255380184
2015-04-10,35.57971147502021,35.85320406502306,35.391684096784935,35.65663146972656,28022000,0.005785825255380184,0.005769151651230153,35.15237655639648,0.014344831352187004,35.55577697753906,0.0028365149283957614,36.11699020385742,-0.012746320541452194,35.42490556076812,35.743700140587656,48.099348911425096,0.012375732542769802,0.012698243537297886,0.0070755251701306145,0.013878980101979133,1.9694431651885689,3.9942335680897516,0.0009230751939605097,0.012698243537297886,-0.2024277981648448,3.228475282465029,-0.6882003490720262,0.03519065241093397,0.0,,1.0,0.0009585787016650471
2015-04-13,35.383134476974426,35.94721328120267,35.374586000688055,35.69081115722656,30276700,0.0009585787016650471,0.0009581195584944524,35.21989440917969,0.013370759792060483,35.57201614379883,0.0033395636881392576,36.117790908813475,-0.011821867861877444,35.46581411406942,35.739782438116464,48.55840690475806,0.019282202751500277,0.012563401645127257,0.0010126573310110132,0.0031070782826623667,0.7834824930453648,1.4402876685842045,0.0005322118276933962,0.012563401645127257,-0.11955722077595762,3.4863566738105223,-0.67795162701789,0.49812175078467347,0.0,,0.0,-0.0026338875937192974
2015-04-14,35.725003391612766,35.92157598913514,35.374590802935685,35.596805572509766,24244400,-0.0026338875937192974,-0.0026373623784503586,35.27886734008789,0.009012143994220567,35.57586231231689,0.0005886929741578673,36.144037322998045,-0.01514030504113284,35.485966646137165,35.72919155918263,47.31875901655968,0.016846002923646797,0.01254874545779693,0.0005821084199859383,0.00349122938011414,0.7306436928652714,-0.008445926847243138,0.0001830002718519519,0.01254874545779693,-0.02977654112046315,3.508436761623846,-0.6655110149975998,0.1770827875493518,0.0,,1.0,0.014645358313126966
2015-04-15,35.69080113863403,36.28906715949452,35.62242964897749,36.11813354492188,27343600,0.014645358313126966,0.014539150762390207,35.415612411499026,0.01983648130265725,35.59979305267334,0.014560210827113673,36.1657746887207,-0.001317299137343797,35.58322309210404,35.7580020766448,54.288288411870965,0.03935032646031722,0.012946458675739991,0.0040409823750895855,0.006638345935066481,1.21596431350152,1.5106106787691922,0.0007468603434680809,0.012946458675739991,-0.09173992545436882,2.7978650585797564,-0.6561849013513767,1.4398590381827774,0.0,,0.0,-0.0023659315989014162
2015-04-16,35.853201622814936,36.18652049040821,35.7420942468543,36.03268051147461,22509700,-0.0023659315989014162,-0.002368734837453701,35.538683319091795,0.013900267152481494,35.58526401519775,0.01257308351248354,36.18037170410156,-0.004082080577690883,35.65237038739182,35.778348627372935,53.04940869083042,0.035363199990178895,0.012206791034597684,0.0032779886155102967,0.007205728910091459,1.2091640792604308,0.8103212502701957,-0.00033068393034147434,0.012206791034597684,-0.016899314884201797,4.0318100373031305,-0.645089495236324,0.9326311926908595,0.0,,0.0,-0.012808404540835316
2015-04-17,35.61389196431008,35.67372151878025,35.17801421237394,35.57115936279297,42387600,-0.012808404540835316,-0.012891139381066008,35.65235290527344,-0.002277368416502501,35.556632614135744,0.0004085524300028176,36.18166496276856,-0.01687334180458,35.63987638360738,35.76300127444108,46.83319939805821,0.03301041300626539,0.01248673558375229,-0.0004408573437328034,0.00988716137635402,0.6582389456681902,1.8411335031036273,-0.0007240532721893344,0.01248673558375229,0.03384896867483579,3.443136192770334,-0.5837764654785749,1.9998015384560683,0.0,,1.0,0.03099477241573667
